ID_TBED,Birth_Group_TBED,First_Seen_Group_TBED,Final_Group_TBED,Sex,BirthDate,immigration_date,First_date,LastSeenDate,DeathDate,Final_date,TB_death,Final_age,Final_age_years,final_age_accurate,TB_final_status,TB_signs_date,TB_signs_group_TBED,TB_exposure_date,TB_exposed_group_TBED,TB_exposure_type,TB_date_Birthgroup,TB_date_immigrated_group,TB_date_Final_group
ID_3384,Group_22,NA,Group_73,M,11/11/1999,NA,11/11/1999,24/12/2002,21/01/2003,21/01/2003,FALSE,1167,3.2,TRUE,exposed_asymptomatic,NA,NA,11/11/1999,Group_22,Birthdate,27/06/1999,NA,13/03/2006
ID_41,Group_22,NA,Group_73,M,11/11/1999,NA,11/11/1999,29/04/2007,22/04/2007,29/04/2007,TRUE,2726,7.46,TRUE,exposed_signs,01/02/2007,Group_73,11/11/1999,Group_22,Birthdate,27/06/1999,NA,13/03/2006
ID_1435,Group_22,NA,Group_15,M,11/11/1999,NA,11/11/1999,09/04/2007,09/04/2007,09/04/2007,FALSE,2706,7.41,TRUE,exposed_signs,05/03/2007,Group_15,11/11/1999,Group_22,Birthdate,27/06/1999,NA,05/03/2006
ID_14,Group_22,NA,Group_73,M,28/02/2000,NA,28/02/2000,14/11/2004,14/11/2004,14/11/2004,FALSE,1721,4.71,TRUE,exposed_asymptomatic,NA,NA,28/02/2000,Group_22,Birthdate,27/06/1999,NA,13/03/2006
ID_2303,Group_22,NA,Group_73,M,06/03/2000,NA,06/03/2000,14/11/2004,14/11/2004,14/11/2004,FALSE,1714,4.69,TRUE,exposed_asymptomatic,NA,NA,06/03/2000,Group_22,Birthdate,27/06/1999,NA,13/03/2006
ID_3171,Group_22,NA,Group_73,M,08/05/2000,NA,08/05/2000,26/07/2002,03/07/2002,03/07/2002,FALSE,786,2.15,TRUE,exposed_asymptomatic,NA,NA,08/05/2000,Group_22,Birthdate,27/06/1999,NA,13/03/2006
ID_639,Group_22,NA,Group_73,M,22/07/2000,NA,22/07/2000,07/08/2003,27/07/2003,27/07/2003,FALSE,1100,3.01,TRUE,exposed_asymptomatic,NA,NA,22/07/2000,Group_22,Birthdate,27/06/1999,NA,13/03/2006
ID_308,Group_22,NA,Group_22,M,08/10/2000,NA,08/10/2000,04/11/2001,05/11/2001,05/11/2001,FALSE,393,1.08,TRUE,exposed_asymptomatic,NA,NA,08/10/2000,Group_22,Birthdate,27/06/1999,NA,27/06/1999
ID_2257,Group_22,NA,Group_73,M,08/10/2000,NA,08/10/2000,24/01/2004,13/10/2003,24/01/2004,FALSE,1203,3.29,TRUE,exposed_asymptomatic,NA,NA,08/10/2000,Group_22,Birthdate,27/06/1999,NA,13/03/2006
ID_2774,Group_22,NA,Group_46,M,08/10/2000,NA,08/10/2000,04/04/2007,05/03/2007,04/04/2007,FALSE,2369,6.49,TRUE,exposed_asymptomatic,NA,NA,08/10/2000,Group_22,Birthdate,27/06/1999,NA,20/11/2006
ID_1377,Group_22,NA,Group_22,M,22/03/2001,NA,22/03/2001,20/11/2003,04/12/2003,04/12/2003,FALSE,987,2.7,TRUE,exposed_asymptomatic,NA,NA,22/03/2001,Group_22,Birthdate,27/06/1999,NA,27/06/1999
ID_1227,Group_22,NA,Group_73,M,19/09/2001,NA,19/09/2001,14/10/2003,13/10/2003,14/10/2003,FALSE,755,2.07,TRUE,exposed_asymptomatic,NA,NA,19/09/2001,Group_22,Birthdate,27/06/1999,NA,13/03/2006
ID_2350,Group_22,NA,Group_73,M,19/09/2001,NA,19/09/2001,02/10/2003,23/08/2004,23/08/2004,FALSE,1069,2.93,TRUE,exposed_asymptomatic,NA,NA,19/09/2001,Group_22,Birthdate,27/06/1999,NA,13/03/2006
ID_386,Group_22,NA,Group_22,M,23/11/2001,NA,23/11/2001,09/03/2002,10/03/2002,10/03/2002,FALSE,107,0.29,TRUE,exposed_asymptomatic,NA,NA,23/11/2001,Group_22,Birthdate,27/06/1999,NA,27/06/1999
ID_2309,Group_22,NA,Group_46,M,23/11/2001,NA,23/11/2001,28/12/2004,01/12/2004,01/12/2004,FALSE,1104,3.02,TRUE,exposed_asymptomatic,NA,NA,23/11/2001,Group_22,Birthdate,27/06/1999,NA,20/11/2006
ID_916,Group_22,NA,Group_22,M,05/05/2002,NA,05/05/2002,28/11/2003,28/11/2003,28/11/2003,FALSE,572,1.57,TRUE,exposed_asymptomatic,NA,NA,05/05/2002,Group_22,Birthdate,27/06/1999,NA,27/06/1999
ID_1062,Group_22,NA,Group_46,M,05/05/2002,NA,05/05/2002,28/12/2004,01/12/2004,01/12/2004,FALSE,941,2.58,TRUE,exposed_asymptomatic,NA,NA,05/05/2002,Group_22,Birthdate,27/06/1999,NA,20/11/2006
ID_1907,Group_22,NA,Group_148,M,29/11/2002,NA,29/11/2002,10/12/2004,14/12/2004,14/12/2004,TRUE,746,2.04,TRUE,exposed_asymptomatic,NA,NA,29/11/2002,Group_22,Birthdate,27/06/1999,NA,22/02/2003
ID_3228,Group_22,NA,Group_46,M,29/11/2002,NA,29/11/2002,28/12/2004,01/12/2004,01/12/2004,FALSE,733,2.01,TRUE,exposed_asymptomatic,NA,NA,29/11/2002,Group_22,Birthdate,27/06/1999,NA,20/11/2006
ID_2686,Group_22,NA,Group_148,M,29/11/2002,NA,29/11/2002,10/12/2004,14/12/2004,14/12/2004,TRUE,746,2.04,TRUE,exposed_signs,09/12/2004,Group_148,29/11/2002,Group_22,Birthdate,27/06/1999,NA,22/02/2003
ID_2274,Group_22,NA,Group_46,M,29/11/2002,NA,29/11/2002,23/08/2006,21/08/2006,23/08/2006,FALSE,1363,3.73,TRUE,exposed_asymptomatic,NA,NA,29/11/2002,Group_22,Birthdate,27/06/1999,NA,20/11/2006
ID_1012,Group_22,NA,Group_148,M,01/03/2003,NA,01/03/2003,28/06/2006,05/08/2006,05/08/2006,FALSE,1253,3.43,TRUE,exposed_asymptomatic,NA,NA,01/03/2003,Group_22,Birthdate,27/06/1999,NA,22/02/2003
ID_2655,Group_22,NA,Group_22,M,01/03/2003,NA,01/03/2003,08/06/2003,08/06/2003,08/06/2003,FALSE,99,0.27,TRUE,exposed_asymptomatic,NA,NA,01/03/2003,Group_22,Birthdate,27/06/1999,NA,27/06/1999
ID_463,Group_22,NA,Group_22,M,01/03/2003,NA,01/03/2003,18/10/2004,26/10/2004,26/10/2004,FALSE,605,1.66,TRUE,exposed_asymptomatic,NA,NA,01/03/2003,Group_22,Birthdate,27/06/1999,NA,27/06/1999
ID_2946,Group_22,NA,Group_46,M,07/12/2003,NA,07/12/2003,01/12/2006,01/12/2006,01/12/2006,TRUE,1090,2.98,TRUE,exposed_signs,20/11/2006,Group_46,07/12/2003,Group_22,Birthdate,27/06/1999,NA,20/11/2006
ID_3364,Group_22,NA,Group_22,M,07/12/2003,NA,07/12/2003,21/10/2004,25/10/2004,25/10/2004,FALSE,323,0.88,TRUE,exposed_asymptomatic,NA,NA,07/12/2003,Group_22,Birthdate,27/06/1999,NA,27/06/1999
ID_10,Group_22,NA,Group_144,M,19/03/2004,NA,19/03/2004,26/06/2005,27/06/2005,27/06/2005,FALSE,465,1.27,TRUE,exposed_asymptomatic,NA,NA,19/03/2004,Group_22,Birthdate,27/06/1999,NA,07/12/2004
ID_48,Group_22,NA,Group_115,M,19/03/2004,NA,19/03/2004,30/10/2007,26/10/2007,30/10/2007,FALSE,1320,3.61,TRUE,exposed_asymptomatic,NA,NA,19/03/2004,Group_22,Birthdate,27/06/1999,NA,17/12/2007
ID_923,Group_22,NA,Group_22,M,19/03/2004,NA,19/03/2004,13/06/2004,06/06/2004,13/06/2004,FALSE,86,0.24,TRUE,exposed_asymptomatic,NA,NA,19/03/2004,Group_22,Birthdate,27/06/1999,NA,27/06/1999
ID_2509,Group_22,NA,Group_115,M,08/07/2004,NA,08/07/2004,12/07/2009,06/08/2009,06/08/2009,FALSE,1855,5.08,TRUE,exposed_signs,29/05/2009,Group_115,08/07/2004,Group_22,Birthdate,27/06/1999,NA,17/12/2007
ID_1570,Group_22,NA,Group_115,M,08/07/2004,NA,08/07/2004,12/07/2009,06/08/2009,06/08/2009,FALSE,1855,5.08,TRUE,exposed_signs,17/12/2007,Group_115,08/07/2004,Group_22,Birthdate,27/06/1999,NA,17/12/2007
ID_2595,Group_22,NA,Group_22,M,02/03/2005,NA,02/03/2005,04/07/2006,10/07/2006,10/07/2006,FALSE,495,1.36,TRUE,exposed_asymptomatic,NA,NA,02/03/2005,Group_22,Birthdate,27/06/1999,NA,27/06/1999
ID_521,Group_22,NA,Group_22,M,02/03/2005,NA,02/03/2005,14/05/2007,14/05/2007,14/05/2007,FALSE,803,2.2,TRUE,exposed_asymptomatic,NA,NA,02/03/2005,Group_22,Birthdate,27/06/1999,NA,27/06/1999
ID_714,Group_22,NA,Group_22,M,02/03/2005,NA,02/03/2005,14/03/2006,16/03/2006,16/03/2006,FALSE,379,1.04,TRUE,exposed_asymptomatic,NA,NA,02/03/2005,Group_22,Birthdate,27/06/1999,NA,27/06/1999
ID_1943,Group_22,NA,Group_22,M,02/03/2005,NA,02/03/2005,14/03/2006,16/03/2006,16/03/2006,FALSE,379,1.04,TRUE,exposed_asymptomatic,NA,NA,02/03/2005,Group_22,Birthdate,27/06/1999,NA,27/06/1999
ID_3239,Group_22,NA,Group_69,M,15/08/2005,NA,15/08/2005,01/11/2007,18/12/2009,18/12/2009,FALSE,1586,4.34,TRUE,exposed_signs,02/08/2007,Group_22,15/08/2005,Group_22,Birthdate,27/06/1999,NA,08/02/2007
ID_1360,Group_22,NA,Group_22,M,15/08/2005,NA,15/08/2005,31/10/2007,20/02/2008,20/02/2008,TRUE,919,2.52,TRUE,exposed_signs,20/02/2008,Group_22,15/08/2005,Group_22,Birthdate,27/06/1999,NA,27/06/1999
ID_3031,Group_22,NA,Group_107,M,01/04/2006,NA,01/04/2006,26/02/2007,27/02/2007,27/02/2007,FALSE,332,0.91,TRUE,exposed_asymptomatic,NA,NA,01/04/2006,Group_22,Birthdate,27/06/1999,NA,30/08/2006
ID_2202,Group_22,NA,Group_22,M,01/04/2006,NA,01/04/2006,14/08/2007,15/08/2007,15/08/2007,TRUE,501,1.37,TRUE,exposed_signs,05/07/2007,Group_22,01/04/2006,Group_22,Birthdate,27/06/1999,NA,27/06/1999
ID_2890,Group_22,NA,Group_22,M,01/04/2006,NA,01/04/2006,01/08/2007,01/08/2007,01/08/2007,TRUE,487,1.33,TRUE,exposed_signs,13/07/2007,Group_22,01/04/2006,Group_22,Birthdate,27/06/1999,NA,27/06/1999
ID_1169,Group_22,NA,Group_69,M,11/11/2006,NA,11/11/2006,08/08/2009,21/12/2009,21/12/2009,TRUE,1136,3.11,TRUE,exposed_asymptomatic,NA,NA,11/11/2006,Group_22,Birthdate,27/06/1999,NA,08/02/2007
ID_2456,NA,Group_22,Group_22,M,NA,21/10/2007,21/10/2007,17/11/2007,17/11/2007,17/11/2007,FALSE,27,0.07,FALSE,exposed_asymptomatic,NA,NA,21/10/2007,Group_22,group_change,NA,27/06/1999,27/06/1999
ID_2073,NA,Group_22,Group_22,M,NA,21/10/2007,21/10/2007,17/11/2007,17/11/2007,17/11/2007,FALSE,27,0.07,FALSE,exposed_asymptomatic,NA,NA,21/10/2007,Group_22,group_change,NA,27/06/1999,27/06/1999
ID_1793,NA,Group_22,Group_22,M,NA,21/10/2007,21/10/2007,17/11/2007,17/11/2007,17/11/2007,FALSE,27,0.07,FALSE,exposed_asymptomatic,NA,NA,21/10/2007,Group_22,group_change,NA,27/06/1999,27/06/1999
ID_3188,NA,Group_22,Group_22,M,NA,21/10/2007,21/10/2007,17/11/2007,17/11/2007,17/11/2007,FALSE,27,0.07,FALSE,exposed_asymptomatic,NA,NA,21/10/2007,Group_22,group_change,NA,27/06/1999,27/06/1999
ID_864,Group_22,NA,Group_22,M,20/03/1996,NA,20/03/1996,20/01/1997,03/05/1996,20/01/1997,FALSE,306,0.84,TRUE,unexposed,NA,NA,NA,NA,none,27/06/1999,NA,27/06/1999
ID_1331,Group_22,NA,Group_22,U,15/08/1997,NA,15/08/1997,06/10/1997,08/10/1997,08/10/1997,FALSE,54,0.15,TRUE,unexposed,NA,NA,NA,NA,none,27/06/1999,NA,27/06/1999
ID_3217,Group_22,NA,Group_22,F,01/12/2004,NA,01/12/2004,28/12/2004,28/12/2004,28/12/2004,FALSE,27,0.07,TRUE,exposed_asymptomatic,NA,NA,01/12/2004,Group_22,Birthdate,27/06/1999,NA,27/06/1999
ID_2006,Group_22,NA,Group_22,U,11/11/2006,NA,11/11/2006,12/12/2006,13/12/2006,13/12/2006,FALSE,32,0.09,TRUE,exposed_asymptomatic,NA,NA,11/11/2006,Group_22,Birthdate,27/06/1999,NA,27/06/1999
ID_1434,Group_22,NA,Group_22,U,11/11/2006,NA,11/11/2006,08/12/2006,10/12/2006,10/12/2006,FALSE,29,0.08,TRUE,exposed_asymptomatic,NA,NA,11/11/2006,Group_22,Birthdate,27/06/1999,NA,27/06/1999
ID_483,Group_22,NA,Group_22,U,11/11/2006,NA,11/11/2006,06/12/2006,07/12/2006,07/12/2006,FALSE,26,0.07,TRUE,exposed_asymptomatic,NA,NA,11/11/2006,Group_22,Birthdate,27/06/1999,NA,27/06/1999
ID_1633,Group_22,NA,Group_22,U,11/11/2006,NA,11/11/2006,15/12/2006,15/12/2006,15/12/2006,FALSE,34,0.09,TRUE,exposed_asymptomatic,NA,NA,11/11/2006,Group_22,Birthdate,27/06/1999,NA,27/06/1999
ID_3143,NA,Group_14,NA,F,NA,04/04/1995,04/04/1995,10/06/1995,08/06/1996,08/06/1996,FALSE,431,1.18,FALSE,unexposed,NA,NA,NA,NA,none,NA,NA,NA
ID_47,Group_148,NA,Group_144,F,10/11/2001,NA,10/11/2001,07/12/2004,07/12/2004,07/12/2004,TRUE,1123,3.07,TRUE,exposed_signs,07/12/2004,Group_144,22/02/2003,Group_148,ResidentGroup,22/02/2003,NA,07/12/2004
ID_1270,Group_148,NA,Group_148,F,03/02/2002,NA,03/02/2002,21/09/2003,22/09/2003,22/09/2003,FALSE,596,1.63,TRUE,exposed_asymptomatic,NA,NA,22/02/2003,Group_148,ResidentGroup,22/02/2003,NA,22/02/2003
ID_1444,Group_148,NA,Group_148,F,03/02/2002,NA,03/02/2002,21/09/2003,22/09/2003,22/09/2003,FALSE,596,1.63,TRUE,exposed_asymptomatic,NA,NA,22/02/2003,Group_148,ResidentGroup,22/02/2003,NA,22/02/2003
ID_1533,Group_148,NA,Group_148,F,03/02/2002,NA,03/02/2002,21/09/2003,22/09/2003,22/09/2003,FALSE,596,1.63,TRUE,exposed_asymptomatic,NA,NA,22/02/2003,Group_148,ResidentGroup,22/02/2003,NA,22/02/2003
ID_1094,Group_148,NA,Group_148,F,10/09/2002,NA,10/09/2002,09/08/2004,01/09/2004,01/09/2004,FALSE,722,1.98,TRUE,exposed_asymptomatic,NA,NA,22/02/2003,Group_148,ResidentGroup,22/02/2003,NA,22/02/2003
ID_587,Group_148,NA,Group_148,F,10/09/2002,NA,10/09/2002,20/03/2003,18/03/2003,20/03/2003,FALSE,191,0.52,TRUE,exposed_asymptomatic,NA,NA,22/02/2003,Group_148,ResidentGroup,22/02/2003,NA,22/02/2003
ID_2467,Group_148,NA,Group_144,F,29/11/2002,NA,29/11/2002,04/07/2005,16/07/2005,16/07/2005,FALSE,960,2.63,TRUE,exposed_signs,03/01/2005,Group_144,22/02/2003,Group_148,ResidentGroup,22/02/2003,NA,07/12/2004
ID_967,Group_148,NA,Group_144,F,29/11/2002,NA,29/11/2002,04/07/2005,16/07/2005,16/07/2005,FALSE,960,2.63,TRUE,exposed_asymptomatic,NA,NA,22/02/2003,Group_148,ResidentGroup,22/02/2003,NA,07/12/2004
ID_754,Group_148,NA,Group_112,F,16/02/2003,NA,16/02/2003,22/11/2005,26/11/2005,26/11/2005,FALSE,1014,2.78,TRUE,unexposed,NA,NA,NA,NA,none,22/02/2003,NA,18/01/2006
ID_1999,Group_148,NA,Group_148,F,16/02/2003,NA,16/02/2003,07/04/2005,09/04/2005,09/04/2005,TRUE,783,2.14,TRUE,exposed_signs,04/12/2004,Group_148,22/02/2003,Group_148,ResidentGroup,22/02/2003,NA,22/02/2003
ID_2079,Group_148,NA,Group_148,F,16/02/2003,NA,16/02/2003,02/06/2005,02/06/2005,02/06/2005,TRUE,837,2.29,TRUE,exposed_signs,29/04/2005,Group_148,22/02/2003,Group_148,ResidentGroup,22/02/2003,NA,22/02/2003
ID_548,Group_148,NA,Group_148,F,27/10/2003,NA,27/10/2003,26/10/2004,28/10/2004,28/10/2004,TRUE,367,1,TRUE,exposed_signs,25/10/2004,Group_148,27/10/2003,Group_148,Birthdate,22/02/2003,NA,22/02/2003
ID_1341,Group_148,NA,Group_148,F,27/10/2003,NA,27/10/2003,30/07/2005,02/09/2005,02/09/2005,FALSE,676,1.85,TRUE,exposed_asymptomatic,NA,NA,27/10/2003,Group_148,Birthdate,22/02/2003,NA,22/02/2003
ID_3240,Group_148,NA,Group_148,F,27/10/2003,NA,27/10/2003,21/01/2004,22/01/2004,22/01/2004,FALSE,87,0.24,TRUE,exposed_asymptomatic,NA,NA,27/10/2003,Group_148,Birthdate,22/02/2003,NA,22/02/2003
ID_935,Group_148,NA,Group_148,F,13/01/2004,NA,13/01/2004,27/03/2006,20/03/2006,27/03/2006,FALSE,804,2.2,TRUE,exposed_asymptomatic,NA,NA,13/01/2004,Group_148,Birthdate,22/02/2003,NA,22/02/2003
ID_3020,Group_148,NA,Group_148,F,13/01/2004,NA,13/01/2004,30/08/2004,30/08/2004,30/08/2004,FALSE,230,0.63,TRUE,exposed_asymptomatic,NA,NA,13/01/2004,Group_148,Birthdate,22/02/2003,NA,22/02/2003
ID_1631,Group_148,NA,Group_148,F,01/04/2004,NA,01/04/2004,21/08/2005,23/08/2005,23/08/2005,FALSE,509,1.39,TRUE,exposed_asymptomatic,NA,NA,01/04/2004,Group_148,Birthdate,22/02/2003,NA,22/02/2003
ID_719,Group_148,NA,Group_148,F,01/04/2004,NA,01/04/2004,29/08/2005,02/09/2005,02/09/2005,FALSE,519,1.42,TRUE,exposed_asymptomatic,NA,NA,01/04/2004,Group_148,Birthdate,22/02/2003,NA,22/02/2003
ID_3198,Group_148,NA,Group_148,F,01/04/2004,NA,01/04/2004,09/05/2004,09/05/2004,09/05/2004,FALSE,38,0.1,TRUE,exposed_asymptomatic,NA,NA,01/04/2004,Group_148,Birthdate,22/02/2003,NA,22/02/2003
ID_1448,Group_148,NA,Group_148,F,07/09/2004,NA,07/09/2004,12/08/2005,02/09/2005,02/09/2005,FALSE,360,0.99,TRUE,exposed_asymptomatic,NA,NA,07/09/2004,Group_148,Birthdate,22/02/2003,NA,22/02/2003
ID_1232,Group_148,NA,Group_148,F,03/03/2005,NA,03/03/2005,01/11/2007,03/11/2007,03/11/2007,FALSE,975,2.67,TRUE,exposed_asymptomatic,NA,NA,03/03/2005,Group_148,Birthdate,22/02/2003,NA,22/02/2003
ID_2499,Group_148,NA,Group_148,F,03/03/2005,NA,03/03/2005,03/08/2008,04/08/2008,04/08/2008,FALSE,1250,3.42,TRUE,exposed_signs,08/04/2006,Group_148,03/03/2005,Group_148,Birthdate,22/02/2003,NA,22/02/2003
ID_2720,Group_148,NA,Group_148,F,17/08/2005,NA,17/08/2005,14/09/2005,17/09/2005,17/09/2005,FALSE,31,0.08,TRUE,exposed_asymptomatic,NA,NA,17/08/2005,Group_148,Birthdate,22/02/2003,NA,22/02/2003
ID_488,Group_148,NA,Group_148,F,04/12/2005,NA,04/12/2005,23/10/2007,24/10/2007,24/10/2007,FALSE,689,1.89,TRUE,exposed_asymptomatic,NA,NA,04/12/2005,Group_148,Birthdate,22/02/2003,NA,22/02/2003
ID_1951,Group_148,NA,Group_148,F,24/02/2006,NA,24/02/2006,28/12/2007,31/12/2007,31/12/2007,FALSE,675,1.85,TRUE,exposed_asymptomatic,NA,NA,24/02/2006,Group_148,Birthdate,22/02/2003,NA,22/02/2003
ID_1172,Group_148,NA,Group_148,F,12/08/2006,NA,12/08/2006,01/11/2008,01/11/2008,01/11/2008,FALSE,812,2.22,TRUE,exposed_signs,13/08/2008,Group_148,12/08/2006,Group_148,Birthdate,22/02/2003,NA,22/02/2003
ID_1669,Group_148,NA,Group_148,F,12/08/2006,NA,12/08/2006,19/11/2008,18/12/2008,18/12/2008,FALSE,859,2.35,TRUE,exposed_asymptomatic,NA,NA,12/08/2006,Group_148,Birthdate,22/02/2003,NA,22/02/2003
ID_3093,Group_148,NA,Group_148,M,10/11/2001,NA,10/11/2001,23/11/2003,24/11/2003,24/11/2003,FALSE,744,2.04,TRUE,exposed_asymptomatic,NA,NA,22/02/2003,Group_148,ResidentGroup,22/02/2003,NA,22/02/2003
ID_1615,Group_148,NA,Group_148,M,10/11/2001,NA,10/11/2001,27/09/2003,25/10/2003,25/10/2003,FALSE,714,1.95,TRUE,exposed_asymptomatic,NA,NA,22/02/2003,Group_148,ResidentGroup,22/02/2003,NA,22/02/2003
ID_1241,Group_148,NA,Group_148,M,03/02/2002,NA,03/02/2002,10/11/2003,25/10/2003,25/10/2003,FALSE,629,1.72,TRUE,exposed_asymptomatic,NA,NA,22/02/2003,Group_148,ResidentGroup,22/02/2003,NA,22/02/2003
ID_3286,Group_148,NA,Group_148,M,03/02/2002,NA,03/02/2002,21/10/2003,27/10/2003,27/10/2003,FALSE,631,1.73,TRUE,exposed_asymptomatic,NA,NA,22/02/2003,Group_148,ResidentGroup,22/02/2003,NA,22/02/2003
ID_353,Group_148,NA,Group_148,M,10/09/2002,NA,10/09/2002,23/10/2004,23/10/2004,23/10/2004,FALSE,774,2.12,TRUE,exposed_signs,11/03/2003,Group_148,22/02/2003,Group_148,ResidentGroup,22/02/2003,NA,22/02/2003
ID_928,Group_148,NA,Group_148,M,10/09/2002,NA,10/09/2002,23/10/2004,23/10/2004,23/10/2004,FALSE,774,2.12,TRUE,exposed_asymptomatic,NA,NA,22/02/2003,Group_148,ResidentGroup,22/02/2003,NA,22/02/2003
ID_3420,Group_148,NA,Group_148,M,29/11/2002,NA,29/11/2002,28/04/2003,27/04/2003,28/04/2003,FALSE,150,0.41,TRUE,exposed_asymptomatic,NA,NA,22/02/2003,Group_148,ResidentGroup,22/02/2003,NA,22/02/2003
ID_2973,Group_148,NA,Group_148,M,16/02/2003,NA,16/02/2003,10/11/2003,10/11/2003,10/11/2003,FALSE,267,0.73,TRUE,exposed_asymptomatic,NA,NA,22/02/2003,Group_148,ResidentGroup,22/02/2003,NA,22/02/2003
ID_403,Group_148,NA,Group_148,M,13/01/2004,NA,13/01/2004,28/01/2007,29/01/2007,29/01/2007,TRUE,1112,3.04,TRUE,exposed_signs,04/01/2007,Group_148,13/01/2004,Group_148,Birthdate,22/02/2003,NA,22/02/2003
ID_556,Group_148,NA,Group_148,M,13/01/2004,NA,13/01/2004,04/04/2004,06/04/2004,06/04/2004,FALSE,84,0.23,TRUE,exposed_asymptomatic,NA,NA,13/01/2004,Group_148,Birthdate,22/02/2003,NA,22/02/2003
ID_2384,Group_148,NA,Group_148,M,13/01/2004,NA,13/01/2004,26/07/2004,27/07/2004,27/07/2004,FALSE,196,0.54,TRUE,exposed_asymptomatic,NA,NA,13/01/2004,Group_148,Birthdate,22/02/2003,NA,22/02/2003
ID_1737,Group_148,NA,Group_148,M,13/01/2004,NA,13/01/2004,27/09/2005,29/09/2005,29/09/2005,FALSE,625,1.71,TRUE,exposed_asymptomatic,NA,NA,13/01/2004,Group_148,Birthdate,22/02/2003,NA,22/02/2003
ID_234,Group_148,NA,Group_148,M,01/04/2004,NA,01/04/2004,27/09/2005,29/09/2005,29/09/2005,FALSE,546,1.49,TRUE,exposed_asymptomatic,NA,NA,01/04/2004,Group_148,Birthdate,22/02/2003,NA,22/02/2003
ID_594,Group_148,NA,Group_148,M,01/04/2004,NA,01/04/2004,27/09/2005,29/09/2005,29/09/2005,FALSE,546,1.49,TRUE,exposed_asymptomatic,NA,NA,01/04/2004,Group_148,Birthdate,22/02/2003,NA,22/02/2003
ID_863,Group_148,NA,Group_148,M,07/09/2004,NA,07/09/2004,23/11/2006,27/11/2006,27/11/2006,FALSE,811,2.22,TRUE,exposed_signs,06/02/2006,Group_148,07/09/2004,Group_148,Birthdate,22/02/2003,NA,22/02/2003
ID_2775,Group_148,NA,Group_148,M,07/09/2004,NA,07/09/2004,01/05/2007,01/05/2007,01/05/2007,TRUE,966,2.64,TRUE,exposed_signs,10/05/2006,Group_148,07/09/2004,Group_148,Birthdate,22/02/2003,NA,22/02/2003
ID_1356,Group_148,NA,Group_148,M,07/09/2004,NA,07/09/2004,03/03/2006,17/02/2006,17/02/2006,TRUE,528,1.45,TRUE,exposed_signs,27/01/2006,Group_148,07/09/2004,Group_148,Birthdate,22/02/2003,NA,22/02/2003
ID_3015,Group_148,NA,Group_148,M,03/03/2005,NA,03/03/2005,28/06/2006,01/07/2006,01/07/2006,FALSE,485,1.33,TRUE,exposed_asymptomatic,NA,NA,03/03/2005,Group_148,Birthdate,22/02/2003,NA,22/02/2003
ID_3156,Group_148,NA,Group_148,M,03/03/2005,NA,03/03/2005,23/11/2006,23/11/2006,23/11/2006,FALSE,630,1.72,TRUE,exposed_asymptomatic,NA,NA,03/03/2005,Group_148,Birthdate,22/02/2003,NA,22/02/2003
ID_425,Group_148,NA,Group_148,M,17/08/2005,NA,17/08/2005,07/11/2006,11/11/2006,11/11/2006,FALSE,451,1.23,TRUE,exposed_asymptomatic,NA,NA,17/08/2005,Group_148,Birthdate,22/02/2003,NA,22/02/2003
ID_2528,Group_148,NA,Group_148,M,04/12/2005,NA,04/12/2005,22/02/2007,07/02/2007,07/02/2007,TRUE,430,1.18,TRUE,exposed_signs,05/01/2007,Group_148,04/12/2005,Group_148,Birthdate,22/02/2003,NA,22/02/2003
ID_1250,Group_148,NA,Group_148,M,04/12/2005,NA,04/12/2005,18/08/2007,18/08/2007,18/08/2007,FALSE,622,1.7,TRUE,exposed_asymptomatic,NA,NA,04/12/2005,Group_148,Birthdate,22/02/2003,NA,22/02/2003
ID_2040,Group_148,NA,Group_148,M,04/12/2005,NA,04/12/2005,31/07/2007,06/07/2007,06/07/2007,FALSE,579,1.59,TRUE,exposed_asymptomatic,NA,NA,04/12/2005,Group_148,Birthdate,22/02/2003,NA,22/02/2003
ID_2431,Group_148,NA,Group_148,M,24/02/2006,NA,24/02/2006,08/08/2007,09/07/2007,08/08/2007,FALSE,530,1.45,TRUE,exposed_asymptomatic,NA,NA,24/02/2006,Group_148,Birthdate,22/02/2003,NA,22/02/2003
ID_2933,Group_148,NA,Group_148,M,24/02/2006,NA,24/02/2006,31/03/2007,29/03/2007,31/03/2007,FALSE,400,1.1,TRUE,exposed_asymptomatic,NA,NA,24/02/2006,Group_148,Birthdate,22/02/2003,NA,22/02/2003
ID_1311,Group_148,NA,Group_148,M,12/08/2006,NA,12/08/2006,08/08/2007,19/07/2007,08/08/2007,FALSE,361,0.99,TRUE,exposed_asymptomatic,NA,NA,12/08/2006,Group_148,Birthdate,22/02/2003,NA,22/02/2003
ID_3120,NA,Group_148,Group_148,M,NA,09/07/2007,09/07/2007,27/09/2007,30/09/2007,30/09/2007,FALSE,83,0.23,FALSE,exposed_asymptomatic,NA,NA,09/07/2007,Group_148,group_change,NA,22/02/2003,22/02/2003
ID_2818,NA,Group_148,Group_148,M,NA,09/07/2007,09/07/2007,13/11/2008,18/12/2008,18/12/2008,FALSE,528,1.45,FALSE,exposed_signs,17/03/2008,Group_148,09/07/2007,Group_148,group_change,NA,22/02/2003,22/02/2003
